converted from lammps dump file
 
 46656 atoms
 
1 atom types
 
         -0.2154440000          50.6907000000  xlo xhi
         -0.2154440000          50.6907000000  ylo yhi
         -0.2154440000          50.6907000000  zlo zhi
 
  Masses
 
  1 12.0107
 
  Atoms
 
712 1 37.7388 38.1216 6.86953
713 1 44.3137 34.4139 5.97515
714 1 1.9593 33.4978 10.4742
715 1 5.66583 45.9924 4.19558
716 1 16.8166 46.169 10.8171
717 1 18.2094 42.6457 50.0132
718 1 28.0425 -0.0695258 5.3428
719 1 41.2066 47.3143 0.526861
720 1 47.3155 47.719 11.0203
721 1 12.7632 49.7803 16.9357
722 1 16.4193 3.34678 15.6059
723 1 22.3907 0.676517 14.775
724 1 36.006 9.03868 20.9058
725 1 45.6979 7.54219 17.7198
726 1 49.8415 49.4024 17.3601
727 1 9.57027 10.7109 14.5254
728 1 16.7185 16.2885 18.665
729 1 24.1415 10.4405 18.4797
730 1 33.0068 11.4529 21.304
731 1 41.473 8.11588 14.3999
732 1 5.33462 12.8486 14.9895
733 1 9.83356 21.3767 23.2363
734 1 12.7042 16.7007 22.5107
735 1 24.7014 21.1042 20.4182
736 1 33.3745 22.7959 16.8623
737 1 42.7674 22.1741 9.56332
738 1 0.689912 24.4067 15.3832
739 1 5.06718 31.9865 20.4313
740 1 17.5959 28.8953 26.0378
741 1 25.7522 29.471 16.1466
742 1 33.2134 34.8763 13.6052
743 1 40.3606 25.4376 19.8893
744 1 -0.165212 25.3264 22.2269
745 1 10.9166 39.8705 23.9061
746 1 15.9674 36.3987 16.9994
747 1 26.4813 35.3317 17.1891
748 1 30.542 39.1044 16.6274
749 1 40.516 39.6118 17.6152
750 1 0.958962 38.5255 18.0431
751 1 7.32616 45.4488 17.1981
752 1 20.2739 49.2081 21.0966
753 1 26.5963 41.6011 22.2768
754 1 38.6416 49.7787 16.1858
755 1 45.3691 -0.0223743 17.0994
756 1 47.0038 3.52516 11.0348
757 1 9.90431 3.92528 23.7245
758 1 17.6686 2.91967 31.9217
759 1 24.3507 5.35975 27.065
760 1 40.1173 2.86884 23.6257
761 1 42.2365 1.06714 26.679
762 1 0.595253 6.08238 25.6217
763 1 14.991 10.0892 23.1427
764 1 22.5173 12.4896 31.6291
765 1 24.0221 11.8172 25.1701
766 1 36.7401 9.36073 26.4978
767 1 41.2091 5.78281 31.7362
768 1 1.17933 15.4324 29.388
769 1 7.18089 20.1026 25.5106
770 1 18.0149 22.52 22.9529
771 1 21.6821 20.9479 26.0489
772 1 33.7215 22.8059 28.1595
773 1 43.5083 20.9749 27.0572
774 1 46.256 25.2375 32.142
775 1 8.22269 30.4933 27.4183
776 1 11.5709 33.9218 26.934
777 1 21.7203 27.2348 24.3411
778 1 30.888 27.6548 30.2097
779 1 39.284 30.1641 25.9792
780 1 2.41635 26.1193 28.7294
781 1 4.65736 40.0665 30.2379
782 1 17.2984 38.8185 25.2288
783 1 30.1784 37.5829 30.417
784 1 34.1294 35.9742 26.6619
785 1 41.0951 35.1226 25.6659
786 1 0.668992 35.5091 25.652
787 1 5.45212 48.1705 27.0104
788 1 16.6191 49.1 28.8671
789 1 19.4158 44.6705 25.2678
790 1 30.3704 44.3872 29.5403
791 1 40.5231 0.193159 26.8917
792 1 48.5706 40.3762 28.6171
793 1 4.00024 3.98714 32.8832
794 1 19.3875 4.41575 35.1195
795 1 26.9395 0.871587 34.8594
796 1 30.7502 3.85253 28.4528
797 1 44.9996 0.958804 36.8869
798 1 -0.037154 6.02542 37.2102
799 1 9.70669 9.85648 28.5978
800 1 17.0325 12.188 30.2759
801 1 28.825 9.96605 30.5541
802 1 34.0282 16.4588 31.2054
803 1 37.0129 14.2267 31.7171
804 1 4.36438 9.70522 35.1685
805 1 5.4721 20.2705 41.9632
806 1 17.4585 20.0038 37.4795
807 1 20.3173 24.3886 34.98
808 1 39.5654 19.5093 31.0833
809 1 49.5158 25.0131 34.2434
810 1 47.9986 17.9969 37.9653
811 1 9.2482 29.7527 33.4142
812 1 15.0781 27.5756 32.5481
813 1 20.4791 27.2089 35.5108
814 1 33.6699 33.2588 37.2155
815 1 44.8478 31.6506 32.1359
816 1 50.389 28.5583 29.5384
817 1 9.66899 35.6594 35.6199
818 1 11.9043 41.917 33.5918
819 1 27.7875 38.2308 33.6629
820 1 30.1019 41.4366 30.112
821 1 37.097 40.9762 31.2972
822 1 3.46978 41.5599 32.9787
823 1 5.4066 46.4973 32.9509
824 1 15.2849 46.6263 39.5137
825 1 24.1566 44.6096 30.631
826 1 37.8437 47.0122 32.2959
827 1 38.1465 44.4515 28.0563
828 1 1.77692 46.2776 34.1072
829 1 6.38222 0.0513687 0.144412
830 1 20.7051 2.61117 36.9601
831 1 30.0647 7.34292 46.6254
832 1 37.3859 2.69208 40.3977
833 1 39.8514 49.42 43.8805
834 1 47.9608 3.51944 38.3855
835 1 6.05282 11.5634 42.814
836 1 18.5065 15.8713 46.7821
837 1 25.7738 7.78887 41.4101
838 1 33.0621 13.7508 41.7885
839 1 39.7252 12.3184 39.1665
840 1 2.17481 15.0824 44.617
841 1 7.54294 19.3101 48.4065
842 1 16.0857 23.9286 41.8556
843 1 25.7519 15.7306 40.4659
844 1 29.1281 20.2096 38.9651
845 1 39.9384 25.3642 46.9764
846 1 46.5464 21.0857 40.6159
847 1 5.81343 35.9546 43.2382
848 1 11.8441 29.4001 42.5713
849 1 24.1376 28.1048 38.5883
850 1 32.574 29.4369 40.5794
851 1 42.8259 25.4995 42.0299
852 1 1.41402 31.1006 43.1153
853 1 5.58899 42.5434 41.5481
854 1 21.931 34.4951 42.618
855 1 22.3019 38.9744 47.9397
856 1 34.1421 41.0052 46.7762
857 1 37.9816 32.7241 50.0823
858 1 47.7274 33.2254 35.7149
859 1 3.32182 46.3682 43.8301
860 1 19.6577 50.4739 44.1767
861 1 28.2689 47.3672 41.8678
862 1 30.578 2.27095 40.1193
863 1 41.6582 41.7898 44.9356
864 1 48.3489 43.3262 38.4153
865 1 0.865099 1.78989 3.37293
866 1 6.88269 5.04197 4.18825
867 1 16.6656 4.65275 0.898449
868 1 30.3276 1.20161 1.6539
869 1 36.6791 4.57695 49.3371
870 1 45.1528 6.23644 1.46439
871 1 2.33836 12.9289 49.5643
872 1 11.4525 7.69433 3.83041
873 1 17.7823 10.3545 4.04162
874 1 25.8105 9.19572 1.58474
875 1 36.1153 11.331 2.66929
876 1 45.8512 15.8168 48.8934
877 1 49.5325 23.8901 49.7057
878 1 10.6264 24.1141 48.214
879 1 24.7174 24.7108 7.03293
880 1 28.9909 21.9171 48.1065
881 1 34.0684 23.4106 0.60118
882 1 38.1536 22.3162 3.45436
883 1 4.04998 34.391 50.2477
884 1 8.94105 23.676 1.29795
885 1 15.3325 31.8805 50.1759
886 1 30.2949 31.8695 49.4197
887 1 36.1325 31.1018 48.7387
888 1 39.4535 30.8733 48.9108
889 1 0.950869 37.4405 45.6878
890 1 12.3571 36.9928 5.00244
891 1 18.9809 35.4337 6.29515
892 1 20.9768 40.4695 5.02091
893 1 37.5581 40.0711 50.0438
894 1 41.4609 38.1912 0.871949
895 1 0.186208 46.7161 0.296331
896 1 14.4481 49.7225 2.26316
897 1 21.2316 47.6481 49.9926
898 1 30.2071 47.3123 45.9828
899 1 40.73 47.9515 49.1782
900 1 40.9454 45.6247 1.22455
901 1 0.480531 4.08447 4.82876
902 1 13.973 2.36172 5.79103
903 1 20.5483 9.68737 11.9923
904 1 29.509 3.81434 7.85892
905 1 33.6675 7.21449 8.96078
906 1 45.6345 1.99753 11.646
907 1 6.83311 13.1452 2.80866
908 1 11.0538 9.2491 9.33406
909 1 19.5049 17.6663 10.3309
910 1 26.7789 13.5862 11.7512
911 1 36.6478 12.2034 8.70439
912 1 44.5374 14.0115 6.83504
913 1 3.42861 14.5226 8.42125
914 1 14.3778 20.3648 8.35208
915 1 22.5895 17.7509 17.0152
916 1 29.7208 22.1928 4.97947
917 1 37.4933 25.8248 5.89241
918 1 38.9773 18.3687 10.4441
919 1 4.63723 28.0546 6.55932
920 1 15.3293 27.4649 8.67632
921 1 19.3325 28.3213 10.9483
922 1 26.1107 29.9523 6.44883
923 1 31.2723 24.7681 8.12649
924 1 42.8358 28.0555 8.7044
925 1 1.37863 40.5239 8.89547
926 1 11.8771 36.7141 8.07041
927 1 20.1547 38.1415 8.72607
928 1 30.5047 35.5494 8.96773
929 1 42.3802 41.9479 7.79323
930 1 44.7067 32.6448 7.2314
931 1 5.95159 43.9342 8.68713
932 1 14.1432 47.0634 10.8935
933 1 14.2342 44.4114 6.60363
934 1 24.1197 45.431 11.2568
935 1 41.2765 45.1068 4.58363
936 1 44.5834 50.4814 8.51994
937 1 5.51734 1.30875 18.2728
938 1 12.8121 3.63088 16.5451
939 1 17.891 6.98695 17.9033
940 1 26.9759 5.12727 19.9244
941 1 31.9949 0.286096 15.4428
942 1 49.0085 6.81797 19.8382
943 1 2.50081 10.8335 20.3305
944 1 9.42839 15.2638 21.2493
945 1 16.7956 12.1936 16.1638
946 1 23.6604 9.34893 20.2327
947 1 37.9841 12.8777 17.0701
948 1 42.9662 11.5178 19.7515
949 1 47.2074 22.2672 15.9463
950 1 7.37194 24.1698 22.2167
951 1 21.2253 20.1807 17.5623
952 1 31.3384 23.2253 16.5908
953 1 32.5974 27.9961 23.6766
954 1 42.5777 23.648 20.4015
955 1 3.80659 35.2072 19.5877
956 1 11.049 31.2755 18.2344
957 1 24.7896 23.4547 15.965
958 1 25.3253 24.1927 15.1595
959 1 36.4789 28.5325 19.6015
960 1 43.2581 22.0601 15.8463
961 1 49.8742 41.0721 17.4169
962 1 15.7336 40.3755 16.7591
963 1 20.9264 42.4736 18.4364
964 1 29.1213 33.3145 20.8768
965 1 33.9354 44.3817 11.3979
966 1 46.3803 32.6696 13.3034
967 1 6.00693 45.5631 18.5141
968 1 8.15879 45.3612 18.9442
969 1 19.4316 45.7706 21.0658
970 1 30.8241 46.2293 15.7283
971 1 40.5689 45.0804 18.2683
972 1 41.462 49.5693 16.2973
973 1 4.94051 10.0812 26.2967
974 1 10.5356 7.0166 26.6885
975 1 17.2109 4.03998 24.6004
976 1 30.5198 6.0991 24.3769
977 1 43.3644 -0.101989 24.2605
978 1 44.7362 -0.0899553 20.9465
979 1 1.76923 5.88254 23.6797
980 1 7.65553 11.6604 25.6514
981 1 24.189 8.45681 28.3777
982 1 26.6719 17.3255 28.0179
983 1 37.887 10.8941 27.4831
984 1 49.1661 13.7936 29.2422
985 1 -0.0982762 20.5603 25.8052
986 1 10.7902 25.3453 30.154
987 1 25.5659 30.7909 26.3383
988 1 31.1372 16.5001 25.4996
989 1 35.7485 19.0542 23.1373
990 1 49.4318 19.5545 27.4291
991 1 49.7187 32.0481 22.9713
992 1 9.72531 29.9634 26.0194
993 1 19.6666 27.004 28.9338
994 1 28.3877 33.1987 22.9646
995 1 35.2167 27.8008 26.5355
996 1 44.237 34.9607 23.7051
997 1 46.9217 40.5473 23.2064
998 1 8.56805 37.0873 28.8253
999 1 17.0017 43.1845 23.1238
1000 1 29.9497 39.8835 22.7495
1001 1 34.6758 37.9488 25.8175
1002 1 43.8656 35.4351 20.6152
1003 1 9.34055 46.6288 30.2593
1004 1 12.7136 43.3196 22.6777
1005 1 18.459 46.4953 20.8299
1006 1 28.5686 41.2215 22.4578
1007 1 38.3395 44.7161 22.5508
1008 1 39.6695 49.1885 27.5347
1009 1 4.98514 3.55101 32.1958
1010 1 16.0763 2.50274 30.8108
1011 1 22.7704 2.49143 37.8925
1012 1 33.0513 3.74086 38.4229
1013 1 37.3908 7.55329 37.7065
1014 1 48.5214 2.79455 32.2033
1015 1 4.23766 7.87459 31.3486
1016 1 15.6646 13.3123 30.9741
1017 1 20.1263 9.0392 34.8792
1018 1 29.864 16.32 32.2396
1019 1 35.1446 17.3612 34.995
1020 1 43.8867 16.422 31.6375
1021 1 3.59421 15.8993 37.381
1022 1 11.3308 21.2048 38.1971
1023 1 18.1843 26.4908 38.1289
1024 1 27.7225 20.1305 33.553
1025 1 37.0316 25.0854 35.7077
1026 1 45.505 17.6265 36.8563
1027 1 4.96869 32.845 34.1964
1028 1 14.08 25.9188 36.0192
1029 1 21.9026 31.4052 36.8972
1030 1 30.7228 32.9622 34.0561
1031 1 35.625 29.301 34.9396
1032 1 43.8437 32.1992 30.4208
1033 1 3.12823 35.5639 37.1622
1034 1 8.50659 33.7092 33.5566
1035 1 19.1188 38.2631 40.8843
1036 1 31.737 36.8831 37.7977
1037 1 35.9721 38.2389 36.3908
1038 1 0.0817917 37.1368 28.4657
1039 1 6.66482 42.748 30.7012
1040 1 11.7659 50.2702 34.1876
1041 1 18.1905 46.6731 37.1629
1042 1 29.7986 47.7859 36.1481
1043 1 37.4991 47.439 36.1241
1044 1 41.5178 50.3157 26.7268
1045 1 1.1768 7.0417 38.2469
1046 1 11.2998 2.50109 47.0183
1047 1 22.597 1.76036 38.8891
1048 1 28.4941 2.0188 40.125
1049 1 33.2027 0.242314 45.129
1050 1 45.0592 6.26551 43.3645
1051 1 50.043 9.1542 40.6168
1052 1 11.1702 16.8426 42.8189
1053 1 21.4446 11.2211 42.2408
1054 1 28.6233 11.1634 42.591
1055 1 33.952 15.2708 38.5517
1056 1 50.6024 8.35786 44.8982
1057 1 3.03668 19.9595 41.2893
1058 1 9.49554 24.6039 40.3945
1059 1 21.7381 22.8265 38.9982
1060 1 29.0259 23.8988 44.6244
1061 1 33.1554 22.4938 41.7059
1062 1 47.8488 19.3266 40.5335
1063 1 2.98672 29.206 37.5786
1064 1 11.9094 30.2045 41.2193
1065 1 20.5306 35.5271 44.1612
1066 1 33.0501 32.4011 47.5954
1067 1 37.4923 29.1626 40.8387
1068 1 48.6962 27.6421 44.5508
1069 1 1.64694 37.5404 35.4037
1070 1 14.7748 38.7891 37.0515
1071 1 21.6722 37.0157 39.7936
1072 1 31.4813 40.3992 39.9327
1073 1 40.3572 38.7136 45.6543
1074 1 42.0319 35.8586 44.8469
1075 1 -0.190072 43.4239 41.1552
1076 1 13.6598 46.88 37.8041
1077 1 18.2273 49.5114 38.4611
1078 1 31.4801 47.6806 42.5791
1079 1 36.7628 44.9106 40.0089
1080 1 44.949 46.0386 44.4335
1081 1 0.395927 2.43215 1.69005
1082 1 13.7459 6.61232 3.90914
1083 1 24.495 3.48635 5.88435
1084 1 30.9878 3.40233 48.8606
1085 1 47.9409 49.0952 49.728
1086 1 1.44002 50.4264 1.99772
1087 1 6.12119 8.53466 49.964
1088 1 14.6923 12.465 50.3526
1089 1 30.164 12.7269 49.231
1090 1 34.0037 12.118 49.2572
1091 1 36.2696 7.71129 48.6852
1092 1 47.3861 16.7021 1.41298
1093 1 8.21966 21.6456 0.338145
1094 1 16.3864 19.1354 50.6152
1095 1 26.3369 19.6482 4.39269
1096 1 33.2741 15.6102 47.2653
1097 1 40.8605 21.8127 0.699776
1098 1 46.4812 19.2143 1.3945
1099 1 2.25902 30.6442 4.03793
1100 1 17.7247 23.1945 2.1827
1101 1 21.3395 24.4624 50.1846
1102 1 30.0689 27.5412 49.5275
1103 1 40.8365 27.8977 6.52596
1104 1 0.00667709 28.7512 50.1616
1105 1 6.22403 36.0607 2.06374
1106 1 17.6644 33.2371 2.41746
1107 1 21.0559 38.8825 5.91688
1108 1 28.0947 33.701 50.3309
1109 1 42.339 33.3831 1.11925
1110 1 45.9109 39.0617 2.12937
1111 1 -0.0383841 45.4925 0.261889
1112 1 12.8432 39.7887 5.75632
1113 1 27.747 43.9262 0.29607
1114 1 35.2206 47.4828 0.327682
1115 1 43.8287 43.8336 1.62692
1116 1 46.8126 46.7843 7.56622
1117 1 2.41315 4.77033 11.9208
1118 1 13.4317 2.38605 11.8052
1119 1 24.9207 0.51463 12.0638
1120 1 36.6068 7.22947 13.3027
1121 1 39.1422 48.9499 10.5195
1122 1 46.5208 6.41122 8.60515
1123 1 7.20501 11.675 7.3183
1124 1 16.8054 17.1282 15.0699
1125 1 25.7311 10.4325 7.55573
1126 1 31.8251 6.96307 14.1769
1127 1 42.6771 1.59375 12.3557
1128 1 49.452 7.09468 13.3997
1129 1 6.86549 17.8889 8.75322
1130 1 23.5421 15.5209 9.42484
1131 1 22.0647 18.2744 8.62417
1132 1 32.1815 17.7537 9.46166
1133 1 42.4364 16.6416 8.68734
1134 1 46.4167 18.4872 15.2338
1135 1 8.13028 25.5973 7.33133
1136 1 15.9951 24.6807 3.30911
1137 1 25.5841 27.3649 9.03525
1138 1 27.4172 27.1885 6.7117
1139 1 43.0817 26.4825 1.86796
1140 1 47.4193 23.8118 13.3275
1141 1 4.8735 31.9822 11.6231
1142 1 13.9118 38.3197 13.3633
1143 1 25.8329 33.4798 14.0113
1144 1 35.0508 38.2248 13.7558
1145 1 38.89 38.8341 9.71003
1146 1 43.405 36.0476 7.13271
1147 1 7.8542 42.4427 13.2039
1148 1 12.0675 47.0469 11.8425
1149 1 21.3691 45.008 12.9421
1150 1 29.7552 41.8398 7.77652
1151 1 43.9843 46.9155 7.12692
1152 1 50.1072 45.8515 13.8009
1153 1 2.81254 3.85699 18.1798
1154 1 17.5249 3.97207 13.8998
1155 1 24.8464 0.799231 22.2781
1156 1 31.8723 1.03818 18.8475
1157 1 38.5098 6.17273 20.5283
1158 1 1.05598 1.97363 22.5447
1159 1 6.92988 5.88159 20.3012
1160 1 20.6893 4.41875 22.9583
1161 1 19.5393 7.06439 14.0654
1162 1 27.954 10.0324 12.4638
1163 1 41.4241 9.88871 23.9313
1164 1 41.6139 10.0827 19.6373
1165 1 10.9087 19.9248 15.013
1166 1 18.6911 16.9908 18.3197
1167 1 26.3135 19.8119 26.8118
1168 1 34.5774 23.7059 15.745
1169 1 46.4465 18.6172 18.4684
1170 1 2.69316 22.2952 17.0562
1171 1 4.20925 30.1972 14.9679
1172 1 14.2691 28.6819 19.4644
1173 1 23.7583 25.6579 16.3483
1174 1 35.0113 24.4984 13.9751
1175 1 41.0649 25.5938 21.7433
1176 1 47.1138 26.6163 20.4437
1177 1 12.2578 36.2711 17.4684
1178 1 12.996 36.5347 16.4877
1179 1 22.7324 34.9779 18.6638
1180 1 29.9509 39.1224 17.7276
1181 1 40.0864 37.45 15.5459
1182 1 45.2718 37.1738 19.5498
1183 1 5.31065 39.8963 16.5209
1184 1 16.8621 45.8822 17.0469
1185 1 26.9841 48.1115 24.7646
1186 1 31.3107 44.4361 16.6839
1187 1 44.7101 43.3129 17.0989
1188 1 50.59 45.2775 14.7675
1189 1 10.9067 2.76158 26.2225
1190 1 16.5593 1.29297 22.3242
1191 1 26.6807 9.94618 24.8258
1192 1 29.0045 2.94968 28.7352
1193 1 40.5543 0.616364 29.243
1194 1 0.681623 4.37819 25.6511
1195 1 7.73938 10.1036 28.6162
1196 1 8.85834 13.7334 27.703
1197 1 23.5826 11.5372 28.2139
1198 1 34.3111 6.89089 29.9792
1199 1 42.7624 14.3947 22.8772
1200 1 50.5018 9.93505 29.4172
1201 1 10.0644 17.3516 22.4592
1202 1 17.8927 24.6003 28.038
1203 1 25.7492 19.4164 30.2786
1204 1 34.9708 18.2888 29.8043
1205 1 41.5879 16.3956 28.8775
1206 1 45.1851 13.5636 30.839
1207 1 6.17905 29.6452 27.7113
1208 1 16.8751 30.4791 27.1593
1209 1 22.3441 26.888 27.7966
1210 1 33.4538 28.8658 26.9352
1211 1 39.278 25.9048 24.0178
1212 1 3.33226 27.8329 30.1343
1213 1 2.37339 37.3972 24.3031
1214 1 11.2349 37.2483 22.7101
1215 1 22.7904 35.7561 22.2202
1216 1 35.1975 34.2667 30.8063
1217 1 42.6668 36.8988 18.3956
1218 1 50.178 39.176 26.5518
1219 1 10.7989 42.5526 25.5482
1220 1 20.5035 45.6128 31.0518
1221 1 15.9014 47.3886 24.749
1222 1 29.4605 44.9462 28.8555
1223 1 37.8616 47.0159 30.2817
1224 1 48.0078 42.6311 24.9499
1225 1 7.61519 1.46468 34.1596
1226 1 15.7245 0.904694 39.0539
1227 1 31.2016 2.26204 35.9194
1228 1 31.5912 2.45999 37.5885
1229 1 40.3902 49.9419 36.3768
1230 1 4.06624 2.14787 35.4915
1231 1 8.26382 6.73763 34.7088
1232 1 14.9268 12.5219 38.5445
1233 1 26.1853 14.2322 32.3439
1234 1 30.5647 10.0193 35.4916
1235 1 41.2305 11.7783 34.538
1236 1 -0.184371 11.8023 33.0007
1237 1 8.38277 18.1953 36.2894
1238 1 17.4395 22.1417 38.5515
1239 1 18.4949 18.7511 34.3835
1240 1 34.7222 22.0819 38.3298
1241 1 42.0136 16.6278 33.6132
1242 1 47.2989 14.3956 37.6653
1243 1 9.68699 24.0109 34.2778
1244 1 13.9837 26.9645 35.3891
1245 1 21.2713 28.3318 36.8134
1246 1 33.1348 31.0231 38.3845
1247 1 40.7576 28.9332 36.8893
1248 1 1.10645 35.9381 38.122
1249 1 5.30717 37.4951 35.8708
1250 1 16.6625 34.3108 31.0294
1251 1 23.0967 36.9052 34.6906
1252 1 29.5002 40.0232 37.722
1253 1 33.9557 41.9806 33.9143
1254 1 50.6475 29.7322 32.917
1255 1 11.9015 47.836 37.326
1256 1 15.4819 44.9226 34.0476
1257 1 23.8814 47.1727 36.1506
1258 1 26.2327 44.4454 38.0934
1259 1 39.9967 48.8463 30.9493
1260 1 0.607102 46.0958 34.0486
1261 1 6.84146 1.25573 45.0413
1262 1 16.0395 0.705349 37.8805
1263 1 21.0837 2.09852 44.3444
1264 1 30.2671 50.0566 46.9541
1265 1 38.5374 1.39741 46.4768
1266 1 3.87415 1.91051 42.3363
1267 1 10.3209 9.66992 44.6154
1268 1 16.7804 8.13199 45.4008
1269 1 24.5894 7.82964 45.8817
1270 1 32.4841 11.2469 41.2123
1271 1 40.219 10.8023 41.8695
1272 1 49.9788 7.34111 44.4992
1273 1 6.13861 23.2294 45.5827
1274 1 15.0283 13.8562 45.0426
1275 1 22.7306 19.862 41.9122
1276 1 28.6927 12.221 46.719
1277 1 38.6416 18.0141 38.7706
1278 1 48.1988 23.1351 48.296
1279 1 10.0953 30.2108 42.2165
1280 1 13.5929 30.7562 48.9117
1281 1 21.2616 31.7502 49.5491
1282 1 35.9938 28.1615 41.9014
1283 1 41.7336 29.3987 40.3018
1284 1 49.7667 28.0951 45.0605
1285 1 8.60638 37.3551 43.417
1286 1 14.364 39.6446 41.5359
1287 1 28.5159 33.7917 41.9971
1288 1 33.0827 42.4194 47.2634
1289 1 41.0937 35.3063 44.2357
1290 1 -0.110472 35.1363 44.054
1291 1 8.4119 47.3065 39.6852
1292 1 19.2789 3.47755 40.3036
1293 1 30.0479 49.4879 48.6652
1294 1 30.7449 0.778936 43.0515
1295 1 38.379 41.0102 46.2463
1296 1 1.86309 42.2079 42.9414
1297 1 49.7733 6.12366 7.10645
1298 1 8.23777 6.97429 6.90491
1299 1 20.423 10.7871 7.66378
1300 1 25.0273 1.96205 13.8929
1301 1 35.5138 11.0811 6.92746
1302 1 45.0305 5.47661 8.20587
1303 1 0.186554 15.9334 9.85614
1304 1 14.0643 16.8251 9.17264
1305 1 16.955 16.8171 8.78307
1306 1 28.6609 15.492 12.0837
1307 1 33.6911 11.2605 4.23896
1308 1 37.0423 14.0043 11.1905
1309 1 0.0538083 19.4448 7.93491
1310 1 9.90011 23.0996 8.9652
1311 1 14.7752 25.0094 3.26372
1312 1 25.2426 22.164 8.58128
1313 1 31.4858 25.4889 7.12451
1314 1 39.4261 22.5829 13.6768
1315 1 47.0331 29.4657 11.8878
1316 1 12.6407 34.0383 7.77585
1317 1 15.9133 35.3836 7.62885
1318 1 25.1649 29.9296 8.32601
1319 1 30.5115 34.2807 6.88034
1320 1 37.7017 28.1427 13.9936
1321 1 2.76877 42.4347 5.8082
1322 1 8.09724 41.267 10.0618
1323 1 19.4868 42.119 3.55324
1324 1 24.4679 43.5309 10.7036
1325 1 35.6604 41.7883 7.11411
1326 1 44.5152 37.7298 9.00243
1327 1 2.47801 0.375739 12.7695
1328 1 10.3422 47.9218 13.4552
1329 1 13.2325 1.39856 7.98195
1330 1 20.9181 7.95355 11.6292
1331 1 31.4235 0.48 5.50239
1332 1 43.9572 0.799028 5.76711
1333 1 3.63556 7.90517 17.3107
1334 1 10.0984 13.2142 17.3343
1335 1 18.2458 9.45503 16.8419
1336 1 25.5325 6.88838 19.7468
1337 1 36.428 3.21081 17.0462
1338 1 47.1532 4.79741 13.3106
1339 1 0.68993 11.9887 16.9058
1340 1 9.89532 13.7688 7.30944
1341 1 20.4248 13.425 16.4516
1342 1 27.6629 13.719 15.6269
1343 1 32.3147 18.0854 18.7538
1344 1 45.5282 15.3493 15.2861
1345 1 48.5524 21.7808 19.9984
1346 1 11.7741 23.19 15.4824
1347 1 21.0325 23.0753 17.4491
1348 1 25.1767 19.837 19.0729
1349 1 33.9893 25.065 19.5265
1350 1 42.1109 24.52 19.6344
1351 1 1.30982 32.6249 13.1091
1352 1 5.76308 27.8442 14.3492
1353 1 15.5665 32.2328 18.5852
1354 1 22.9226 30.7838 20.9577
1355 1 35.3649 31.5108 16.7632
1356 1 42.4087 31.2984 18.0877
1357 1 0.0508362 42.7905 10.0935
1358 1 6.94801 42.8004 13.9447
1359 1 19.8594 41.6348 16.8031
1360 1 22.4341 40.9734 12.054
1361 1 34.7959 47.6719 14.2451
1362 1 41.1157 44.3226 15.8371
1363 1 2.63696 2.10865 13.2797
1364 1 11.607 47.8176 16.4852
1365 1 17.6244 48.5762 18.2374
1366 1 26.9989 43.8643 18.1635
1367 1 36.4407 48.3302 18.5487
1368 1 46.7723 46.7571 15.8727
1369 1 5.10826 3.43125 23.7223
1370 1 9.10947 4.9531 24.7922
1371 1 20.6731 6.68922 30.9278
1372 1 26.933 11.1771 24.6831
1373 1 33.6635 2.7089 26.804
1374 1 38.5966 12.0145 20.8799
1375 1 49.0375 12.5686 22.016
1376 1 6.19911 23.8094 28.5939
1377 1 21.4653 15.7873 21.1864
1378 1 28.097 19.3956 22.3389
1379 1 34.9537 14.7803 28.6543
1380 1 46.2471 12.5743 23.5643
1381 1 2.39701 23.0473 26.0129
1382 1 9.56996 28.227 24.7259
1383 1 17.5046 24.5296 24.8798
1384 1 26.4019 25.7174 31.4003
1385 1 33.1414 23.5108 18.7699
1386 1 44.6601 21.7324 23.9074
1387 1 1.7879 36.5612 22.3967
1388 1 3.27463 32.8261 25.8659
1389 1 18.9269 30.8802 27.8678
1390 1 27.9189 29.8361 29.7289
1391 1 30.4877 33.0406 26.6761
1392 1 43.2504 34.8346 28.1792
1393 1 49.1153 39.1522 23.0811
1394 1 13.3582 43.7772 19.7746
1395 1 23.6086 48.333 27.1433
1396 1 25.198 39.2174 26.5239
1397 1 36.3501 37.4278 23.2968
1398 1 37.339 42.0212 25.4984
1399 1 3.67782 0.567773 24.2924
1400 1 9.94277 2.27397 24.6269
1401 1 14.1325 45.8636 24.2431
1402 1 26.8281 0.752574 22.9661
1403 1 34.202 44.1121 30.1883
1404 1 42.924 45.78 24.9713
1405 1 48.8107 5.46147 33.9293
1406 1 5.61749 9.01144 28.3842
1407 1 14.9545 3.76215 33.4064
1408 1 21.0211 7.05032 32.1045
1409 1 35.5448 6.69209 34.7936
1410 1 43.7037 8.2441 31.2701
1411 1 50.0606 12.7101 34.5409
1412 1 2.66944 14.5481 31.7509
1413 1 16.6806 13.3396 31.6037
1414 1 27.0993 14.7572 37.6205
1415 1 35.4643 19.386 35.7236
1416 1 46.2207 13.0306 36.7757
1417 1 1.46414 22.3145 33.3071
1418 1 6.45374 20.7254 36.4608
1419 1 21.6995 25.1732 36.0908
1420 1 25.3609 29.7362 35.662
1421 1 37.6139 23.5855 36.6817
1422 1 42.0347 17.8509 32.057
1423 1 1.86435 27.7978 34.0681
1424 1 10.9601 30.3555 32.223
1425 1 18.6376 29.1287 31.0062
